Run,BioSample,BioProject,Organism,LibraryLayout,GeoLoc_Continent,GeoLoc_Country,GeoLoc_Region,GeoLoc_Reef,Life_Stage,Treatment,Time_Point,Genotype
SRR7181240,SAMN09222575,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CW56
SRR7181241,SAMN09222570,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CR51
SRR7181242,SAMN09222569,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CR46
SRR7181243,SAMN09222569,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HR46
SRR7181244,SAMN09222571,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG52
SRR7181245,SAMN09222569,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CB46
SRR7181246,SAMN09222569,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HB46
SRR7181247,SAMN09222569,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG46
SRR7181248,SAMN09222569,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HG46
SRR7181249,SAMN09222568,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HR45
SRR7181250,SAMN09222568,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CW45
SRR7181251,SAMN09222568,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY45
SRR7181252,SAMN09222568,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY45
SRR7181253,SAMN09222554,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW23
SRR7181254,SAMN09222554,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CW23
SRR7181255,SAMN09222554,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CR23
SRR7181256,SAMN09222554,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HG23
SRR7181257,SAMN09222573,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG54
SRR7181258,SAMN09222573,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HB54
SRR7181259,SAMN09222554,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY23
SRR7181260,SAMN09222554,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY23
SRR7181261,SAMN09222573,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CR54
SRR7181262,SAMN09222555,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CR24
SRR7181263,SAMN09222560,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG33
SRR7181264,SAMN09222574,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HR55
SRR7181265,SAMN09222560,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HB33
SRR7181266,SAMN09222571,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HB52
SRR7181267,SAMN09222574,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW55
SRR7181268,SAMN09222555,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HG24
SRR7181269,SAMN09222560,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HG33
SRR7181270,SAMN09222573,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HG54
SRR7181271,SAMN09222553,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HR22
SRR7181272,SAMN09222564,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW41
SRR7181273,SAMN09222564,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CW41
SRR7181274,SAMN09222554,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HB23
SRR7181275,SAMN09222554,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG23
SRR7181276,SAMN09222564,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HB41
SRR7181277,SAMN09222569,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY46
SRR7181278,SAMN09222569,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW46
SRR7181279,SAMN09222569,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CW46
SRR7181280,SAMN09222564,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HR41
SRR7181281,SAMN09222564,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CR41
SRR7181282,SAMN09222564,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HG41
SRR7181283,SAMN09222564,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG41
SRR7181284,SAMN09222574,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HG55
SRR7181285,SAMN09222553,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CW22
SRR7181286,SAMN09222574,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CR55
SRR7181287,SAMN09222555,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CW24
SRR7181288,SAMN09222567,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CB44
SRR7181289,SAMN09222567,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HB44
SRR7181290,SAMN09222572,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY53
SRR7181291,SAMN09222572,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY53
SRR7181292,SAMN09222572,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CW53
SRR7181293,SAMN09222572,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW53
SRR7181294,SAMN09222572,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CR53
SRR7181295,SAMN09222572,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HR53
SRR7181296,SAMN09222574,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY55
SRR7181297,SAMN09222574,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY55
SRR7181298,SAMN09222575,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HB56
SRR7181299,SAMN09222575,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CB56
SRR7181300,SAMN09222575,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CR56
SRR7181301,SAMN09222575,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG56
SRR7181302,SAMN09222567,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG44
SRR7181303,SAMN09222567,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HG44
SRR7181304,SAMN09222575,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY56
SRR7181305,SAMN09222575,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW56
SRR7181306,SAMN09222555,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY24
SRR7181307,SAMN09222555,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW24
SRR7181308,SAMN09222567,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY44
SRR7181309,SAMN09222567,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY44
SRR7181310,SAMN09222568,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HB45
SRR7181311,SAMN09222568,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CB45
SRR7181312,SAMN09222567,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HR44
SRR7181313,SAMN09222567,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CR44
SRR7181314,SAMN09222567,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW44
SRR7181315,SAMN09222567,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CW44
SRR7181316,SAMN09222573,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY54
SRR7181317,SAMN09222573,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY54
SRR7181318,SAMN09222573,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HR54
SRR7181319,SAMN09222573,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW54
SRR7181320,SAMN09222568,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HG45
SRR71813Ambient,SAMN09222568,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG45
SRR7181322,SAMN09222574,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HB55
SRR7181323,SAMN09222574,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG55
SRR7181324,SAMN09222558,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CW31
SRR7181325,SAMN09222558,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW31
SRR7181326,SAMN09222558,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CR31
SRR7181327,SAMN09222558,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HR31
SRR7181328,SAMN09222558,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HB31
SRR7181329,SAMN09222558,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG31
SRR7181330,SAMN09222563,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY36
SRR7181331,SAMN09222558,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CB31
SRR7181332,SAMN09222563,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW36
SRR7181333,SAMN09222563,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY36
SRR7181334,SAMN09222561,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HR34
SRR7181335,SAMN09222561,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CW34
SRR7181336,SAMN09222561,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW34
SRR7181337,SAMN09222561,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY34
SRR7181338,SAMN09222561,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY34
SRR7181339,SAMN09222562,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CB35
SRR7181340,SAMN09222562,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HB35
SRR7181341,SAMN09222562,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG35
SRR7181342,SAMN09222562,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HG35
SRR7181343,SAMN09222562,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CR35
SRR7181344,SAMN09222572,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HG53
SRR7181345,SAMN09222571,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY52
SRR7181346,SAMN09222557,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CB26
SRR7181347,SAMN09222556,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY25
SRR7181348,SAMN09222556,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY25
SRR7181349,SAMN09222556,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW25
SRR7181350,SAMN09222556,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CW25
SRR7181351,SAMN09222556,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HR25
SRR7181352,SAMN09222556,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CR25
SRR7181353,SAMN09222556,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HG25
SRR7181354,SAMN09222556,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG25
SRR7181355,SAMN09222556,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HB25
SRR7181356,SAMN09222560,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CB33
SRR7181357,SAMN09222559,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY32
SRR7181358,SAMN09222559,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CR32
SRR7181359,SAMN09222559,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HG32
SRR7181360,SAMN09222559,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY32
SRR7181361,SAMN09222559,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CW32
SRR7181362,SAMN09222558,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY31
SRR7181363,SAMN09222558,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY31
SRR7181364,SAMN09222559,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG32
SRR7181365,SAMN09222559,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HB32
SRR7181366,SAMN09222563,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CW36
SRR7181367,SAMN09222563,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HR36
SRR7181368,SAMN09222563,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CR36
SRR7181369,SAMN09222563,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HG36
SRR7181370,SAMN09222563,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG36
SRR7181371,SAMN09222563,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HB36
SRR7181372,SAMN09222563,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CB36
SRR7181373,SAMN09222562,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW35
SRR7181374,SAMN09222562,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CW35
SRR7181375,SAMN09222562,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HR35
SRR7181376,SAMN09222575,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY56
SRR7181377,SAMN09222570,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HB51
SRR7181378,SAMN09222570,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG51
SRR7181379,SAMN09222570,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HG51
SRR7181380,SAMN09222553,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW22
SRR7181381,SAMN09222570,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HR51
SRR7181382,SAMN09222570,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW51
SRR7181383,SAMN09222570,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY51
SRR7181384,SAMN09222570,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY51
SRR7181385,SAMN09222571,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CB52
SRR7181386,SAMN09222553,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY22
SRR7181387,SAMN09222553,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY22
SRR7181388,SAMN09222571,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY52
SRR7181389,SAMN09222554,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CB23
SRR7181390,SAMN09222553,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG22
SRR7181391,SAMN09222553,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HG22
SRR7181392,SAMN09222556,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CB25
SRR7181393,SAMN09222560,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY33
SRR7181394,SAMN09222560,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CW33
SRR7181395,SAMN09222560,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HR33
SRR7181396,SAMN09222560,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY33
SRR7181397,SAMN09222560,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW33
SRR7181398,SAMN09222555,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HB24
SRR7181399,SAMN09222555,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CB24
SRR7181400,SAMN09222560,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CR33
SRR7181401,SAMN09222555,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CG24
SRR7181402,SAMN09222565,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY42
SRR7181403,SAMN09222565,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY42
SRR7181404,SAMN09222565,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CB42
SRR7181405,SAMN09222565,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HG42
SRR7181406,SAMN09222564,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CY41
SRR7181407,SAMN09222564,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY41
SRR7181408,SAMN09222565,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CW42
SRR7181409,SAMN09222565,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW42
SRR7181410,SAMN09222565,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CR42
SRR7181411,SAMN09222565,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HR42
SRR7181412,SAMN09222552,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HW21
SRR7181413,SAMN09222552,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HR21
SRR7181414,SAMN09222552,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Heat,NA,HY21
SRR7181415,SAMN09222552,PRJNA471920,Acropora millepora,SINGLE,Oceania,Australia,Heron Island,NA,Adult,Ambient,NA,CYAmbient
